,fluencer,follower,score
6510,Black Flag,Bloodhound Gang,1.2840254166877414
6511,Black Flag,Avail,1.4549914146182013
6512,Black Flag,Kyuss,1.1331484530668263
6513,Black Flag,Lagwagon,1.2840254166877414
6514,Black Flag,Lamb of God,1.2840254166877414
6515,Black Flag,Cro-Mags,1.2840254166877414
6516,Black Flag,The Dillinger Escape Plan,1.2840254166877414
6517,Black Flag,Fear,1.0
6518,Black Flag,Fugazi,1.1331484530668263
6519,Black Flag,Government Issue,1.1331484530668263
6520,Black Flag,Down by Law,1.2840254166877414
6521,Black Flag,Turbonegro,1.1331484530668263
6522,Black Flag,Jane's Addiction,1.1331484530668263
6523,Black Flag,Jawbreaker,1.1331484530668263
6524,Black Flag,Lightning Bolt,1.2840254166877414
6525,Black Flag,Jimmy Eat World,1.2840254166877414
6526,Black Flag,Propagandhi,1.1331484530668263
6527,Black Flag,Rage Against the Machine,1.2840254166877414
6528,Black Flag,The Vandals,1.1331484530668263
6529,Black Flag,Anti-Flag,1.1331484530668263
6530,Black Flag,Adolescents,1.1331484530668263
6531,Black Flag,Agnostic Front,1.1331484530668263
6532,Black Flag,Hank Williams III,2.568050833375483
6533,Black Flag,Danzig,1.1331484530668263
6534,Black Flag,Parkway Drive,1.4549914146182013
6535,Ismael Miranda,RubÃ©n Blades,1.0
6536,Ismael Miranda,Gilberto Santa Rosa,1.1331484530668263
6537,Ismael Miranda,HÃ©ctor Lavoe,1.0
6538,Keyshia Cole,Teyana Taylor,1.0
6539,King Missile,Soul Coughing,1.1331484530668263
6540,King Missile,Jill Sobule,1.0
6541,King Missile,Modest Mouse,1.1331484530668263
6542,King Missile,Bloodhound Gang,1.1331484530668263
6543,King Missile,Liam Lynch,1.1331484530668263
6544,King Missile,Cake,1.1331484530668263
6545,King Missile,Dan Bern,1.1331484530668263
6546,King Missile,Black Kids,1.2840254166877414
6547,Chic,Spandau Ballet,2.2662969061336526
6548,Chic,Stereo MC's,2.2662969061336526
6549,Chic,Blondie,2.0
6550,Chic,Babyface,1.0
6551,Chic,Kruder & Dorfmeister,2.568050833375483
6552,Chic,Duran Duran,2.0
6553,Chic,The Crystal Method,2.568050833375483
6554,Chic,Jody Watley,1.0
6555,Chic,Grace Jones,1.0
6556,Chic,ESG,1.0
6557,Chic,Jamiroquai,1.2840254166877414
6558,Chic,Luscious Jackson,2.568050833375483
6559,Chic,Janet Jackson,1.0
6560,Chic,Debbie Harry,2.382492433224716
6561,Chic,Madonna,2.2662969061336526
6562,Chic,Lisa Stansfield,1.1331484530668263
6563,Chic,Justin Timberlake,2.568050833375483
6564,Chic,Prince,1.0
6565,Chic,Kano,1.1331484530668263
6566,Chic,Arthur Russell,2.0
6567,Chic,Orange Juice,2.0
6568,Chic,The Bucketheads,2.568050833375483
6569,Chic,David Bowie,2.382492433224716
6570,Chic,Gwen Stefani,2.2662969061336526
6571,Chic,Matt and Kim,2.9099828292364025
6572,Chic,ABC,2.2662969061336526
6573,Chic,My Life with the Thrill Kill Kult,2.2662969061336526
6574,Chic,Daft Punk,2.568050833375483
6575,Chic,Shalamar,1.0
6576,Chic,Liquid Liquid,2.2662969061336526
6577,Chic,Scritti Politti,2.0
6578,Chic,Roxy Music,2.0
6579,Chic,Queen,2.0
6580,Chic,Mick Jagger,2.382492433224716
6581,Chic,A Certain Ratio,2.0
6582,Chic,The Style Council,2.2662969061336526
6583,Chic,N'Dea Davenport,2.568050833375483
6584,King Tubby,Alpha Blondy,1.2840254166877414
6585,King Tubby,Augustus Pablo,1.1331484530668263
6586,King Tubby,The KLF,2.568050833375483
6587,King Tubby,Black Uhuru,1.1331484530668263
6588,King Tubby,Kruder & Dorfmeister,2.9099828292364025
6589,King Tubby,Bauhaus,2.2662969061336526
6590,King Tubby,Squarepusher,2.9099828292364025
6591,King Tubby,Easy Star All-Stars,1.6487212707001282
6592,King Tubby,Eek-A-Mouse,1.2840254166877414
6593,King Tubby,Various Artists,2.9099828292364025
6594,King Tubby,Scientist,1.1331484530668263
6595,King Tubby,Public Image Ltd.,2.2662969061336526
6596,King Tubby,Massive Attack,2.568050833375483
6597,King Tubby,Thievery Corporation,2.9099828292364025
6598,King Tubby,Aswad,1.1331484530668263
6599,King Tubby,Burning Spear,1.1331484530668263
6600,King Tubby,Goldie,2.9099828292364025
6601,King Tubby,Yellowman,1.2840254166877414
6602,King Tubby,Sly & Robbie,1.1331484530668263
6603,King Tubby,Big Audio Dynamite,2.568050833375483
6604,King Tubby,Israel Vibration,1.1331484530668263
6605,King Tubby,The Future Sound of London,2.9099828292364025
6606,King Tubby,Liquid Liquid,2.568050833375483
6607,King Tubby,Scritti Politti,2.2662969061336526
6608,King Tubby,Prince Jazzbo,1.1331484530668263
6609,King Tubby,The Orb,2.568050833375483
6610,The Limeliters,Ian & Sylvia,1.0
6611,The Limeliters,"Peter, Paul and Mary",1.1331484530668263
6612,The Limeliters,Harry Chapin,2.568050833375483
6613,The Limeliters,The Byrds,2.2662969061336526
6614,The Limeliters,John Denver,2.2662969061336526
6615,The Limeliters,Jim Croce,2.2662969061336526
6616,Inspiral Carpets,Interpol,1.1331484530668263
6617,Inspiral Carpets,The Dandy Warhols,1.1331484530668263
6618,Inspiral Carpets,Oasis,1.1331484530668263
6619,Inspiral Carpets,Editors,1.2840254166877414
6620,Inspiral Carpets,The Subways,1.2840254166877414
6621,Inspiral Carpets,The Brian Jonestown Massacre,1.1331484530668263
6622,Inspiral Carpets,Beth Orton,1.1331484530668263
6623,Inspiral Carpets,Black Rebel Motorcycle Club,1.1331484530668263
6624,Inspiral Carpets,Doves,1.1331484530668263
6625,Inspiral Carpets,Death in Vegas,2.2662969061336526
6626,Robert Palmer,Curtis Stigers,2.568050833375483
6627,Robert Palmer,Grayson Hugh,2.568050833375483
6628,Robert Palmer,Robbie Williams,1.4549914146182013
6629,Robert Palmer,Sade,2.568050833375483
6630,Robert Palmer,Sting,1.1331484530668263
6631,Robert Palmer,George Michael,1.2840254166877414
6632,Robert Palmer,Simply Red,1.2840254166877414
6633,Robert Palmer,Chris Isaak,1.2840254166877414
6634,Black Oak Arkansas,David Lee Roth,1.0
6635,Black Oak Arkansas,Van Halen,1.0
6636,Black Oak Arkansas,Molly Hatchet,1.0
6637,Bow Wow Wow,Cibo Matto,1.1331484530668263
6638,Bow Wow Wow,Frankie Goes to Hollywood,1.0
6639,Bow Wow Wow,Le Tigre,1.1331484530668263
6640,Bow Wow Wow,No Doubt,1.0
6641,Bow Wow Wow,YACHT,1.2840254166877414
6642,Bow Wow Wow,Yeah Yeah Yeahs,1.2840254166877414
6643,Bow Wow Wow,FKA twigs,1.4549914146182013
6644,Chet Atkins,Steve Wariner,1.4549914146182013
6645,Chet Atkins,Bobbie Gentry,1.2840254166877414
6646,Chet Atkins,Bobby Bare,1.1331484530668263
6647,Chet Atkins,Bill Frisell,2.9099828292364025
6648,Chet Atkins,Keith Urban,1.8682459574322223
6649,Chet Atkins,J.J. Cale,2.2662969061336526
6650,Chet Atkins,Jimmy Webb,2.568050833375483
6651,Chet Atkins,James Burton,1.2840254166877414
6652,Chet Atkins,Earl Klugh,2.9099828292364025
6653,Chet Atkins,Roger Miller,1.1331484530668263
6654,Chet Atkins,Dire Straits,2.9099828292364025
6655,Chet Atkins,Doc Watson,2.0
6656,Chet Atkins,Duane Eddy,2.2662969061336526
6657,Chet Atkins,Mac McAnally,1.4549914146182013
6658,Chet Atkins,Eric Johnson,2.568050833375483
6659,Chet Atkins,John Renbourn,2.568050833375483
6660,Chet Atkins,George Harrison,2.2662969061336526
6661,Chet Atkins,Link Wray,2.2662969061336526
6662,Chet Atkins,Junior Brown,1.6487212707001282
6663,Chet Atkins,Ricky Skaggs,1.4549914146182013
6664,Chet Atkins,Jerry Reed,1.1331484530668263
6665,Chet Atkins,Roy Clark,1.1331484530668263
6666,Chet Atkins,NRBQ,2.568050833375483
6667,Chet Atkins,Norman Blake,1.1331484530668263
6668,Chet Atkins,The Shadows,2.2662969061336526
6669,Chet Atkins,The Statler Brothers,1.1331484530668263
6670,Chet Atkins,Willie Nelson,1.1331484530668263
6671,Chet Atkins,Dave Edmunds,2.568050833375483
6672,Chet Atkins,Brad Paisley,1.8682459574322223
6673,Chet Atkins,Glen Campbell,1.1331484530668263
6674,Chet Atkins,The Allman Brothers Band,2.568050833375483
6675,Chet Atkins,Steve Cropper,2.568050833375483
6676,Chet Atkins,Carl Perkins,2.2662969061336526
6677,Chet Atkins,Eddie Cochran,2.2662969061336526
6678,Chet Atkins,Dick Dale,2.2662969061336526
6679,Chet Atkins,Mark Knopfler,3.2974425414002564
6680,Chet Atkins,Nick Lowe,2.568050833375483
6681,Chet Atkins,Rascal Flatts,1.8682459574322223
6682,Chet Atkins,Michael Hedges,3.2974425414002564
6683,Chet Atkins,The Ventures,2.2662969061336526
6684,Chet Atkins,George Jones,1.1331484530668263
6685,Chet Atkins,Will Ackerman,2.9099828292364025
6686,Chet Baker,Chuck Mangione,1.1331484530668263
6687,Chet Baker,Susannah McCorkle,2.568050833375483
6688,Chet Baker,Carpenters,2.2662969061336526
6689,Chet Baker,Elvis Costello,2.568050833375483
6690,Chet Baker,Bob Dorough,2.0
6691,Chet Baker,Chris Botti,1.6487212707001282
6692,Chet Baker,Jackie Paris,2.0
6693,Chet Baker,Gal Costa,2.2662969061336526
6694,Chet Baker,Van Morrison,2.0
6695,Chet Baker,John Barry,2.0
6696,Chet Baker,Rick Braun,1.6487212707001282
6697,Chet Baker,Georgie Fame,2.0
6698,Chet Baker,Chris Isaak,2.9099828292364025
6699,Chet Baker,Kurt Elling,3.2974425414002564
6700,Chet Baker,AntÃ´nio Carlos Jobim,2.0
6701,Chet Baker,JoÃ£o Gilberto,2.0
6702,Chet Baker,Freddie Hubbard,1.0
6703,Chet Baker,Astrud Gilberto,2.2662969061336526
6704,Chet Baker,"Harry Connick, Jr.",2.568050833375483
6705,Chet Baker,Marcos Valle,2.2662969061336526
6706,Chet Baker,Wynton Marsalis,1.4549914146182013
6707,Ike & Tina Turner,Sharon Jones & the Dap-Kings,1.6487212707001282
6708,Ike & Tina Turner,Terry Reid,2.0
6709,Ike & Tina Turner,Sly & the Family Stone,1.0
6710,Ike & Tina Turner,Peaches & Herb,1.0
6711,Ike & Tina Turner,Edwin Starr,1.191246216612358
6712,Ike & Tina Turner,Bill Withers,1.0
6713,Ike & Tina Turner,Clarence Carter,1.0
6714,Ike & Tina Turner,Dusty Springfield,2.382492433224716
6715,Ike & Tina Turner,Janis Joplin,2.0
6716,Ike & Tina Turner,Fleetwood Mac,2.0
6717,Ike & Tina Turner,Funkadelic,1.0
6718,Ike & Tina Turner,Delaney & Bonnie,2.0
6719,Ike & Tina Turner,Lizz Wright,3.2974425414002564
6720,Ike & Tina Turner,Rufus,1.0
6721,Ike & Tina Turner,Billy Preston,1.191246216612358
6722,Ike & Tina Turner,Amy Winehouse,1.6487212707001282
6723,Ike & Tina Turner,Sister Sledge,1.1331484530668263
6724,Ike & Tina Turner,Big Brother & the Holding Company,2.0
6725,Ike & Tina Turner,McCoy Tyner,2.0
6726,Commissioned,Kirk Franklin,1.1331484530668263
6727,Commissioned,Boyz II Men,2.0
6728,Commissioned,Joe,2.2662969061336526
6729,Commissioned,Israel & New Breed,1.1331484530668263
6730,Commissioned,Deitrick Haddon,1.1331484530668263
6731,"Bonnie ""Prince"" Billy",Songs: Ohia,1.0
6732,"Bonnie ""Prince"" Billy",Cass McCombs,1.1331484530668263
6733,"Bonnie ""Prince"" Billy",The Cave Singers,1.1331484530668263
6734,"Bonnie ""Prince"" Billy",Bon Iver,1.1331484530668263
6735,Imogen Heap,Ellie Goulding,1.1331484530668263
6736,Imogen Heap,Kimbra,1.2840254166877414
6737,Imogen Heap,Fleurie,1.1331484530668263
6738,Kings of Convenience,The Lumineers,1.1331484530668263
6739,The Legendary Pink Dots,Amanda Palmer,1.2840254166877414
6740,The Legendary Pink Dots,Rammstein,1.1331484530668263
6741,The Legendary Pink Dots,Nine Inch Nails,1.0
6742,The Legendary Pink Dots,KMFDM,1.0
6743,The Legendary Pink Dots,Ministry,1.0
6744,The Legendary Pink Dots,Mr. Bungle,1.0
6745,The Legendary Pink Dots,Ween,1.0
6746,Bonobo,Petit Biscuit,1.2840254166877414
6747,Chico Buarque,Chico CÃ©sar,2.9099828292364025
6748,Chico Buarque,Beck,2.9099828292364025
6749,Chico Buarque,Bebel Gilberto,2.568050833375483
6750,Chico Buarque,David Byrne,2.2662969061336526
6751,Chico Buarque,Ricky Martin,2.568050833375483
6752,Chico Buarque,Enrique Iglesias,2.9099828292364025
6753,Chico Buarque,Marisa Monte,2.9099828292364025
6754,Chico Buarque,Toninho Horta,2.2662969061336526
6755,Charly GarcÃ­a,Los Fabulosos Cadillacs,1.1331484530668263
6756,Charly GarcÃ­a,Julieta Venegas,1.2840254166877414
6757,Boyz II Men,SisqÃ³,1.1331484530668263
6758,Boyz II Men,Joe,1.1331484530668263
6759,Boyz II Men,ChristiÃ³n,1.1331484530668263
6760,Boyz II Men,Jagged Edge,1.1331484530668263
6761,Boyz II Men,Sammie,1.1331484530668263
6762,Boyz II Men,T-Pain,1.2840254166877414
6763,Boyz II Men,Jon B.,1.1331484530668263
6764,Boyz II Men,Mario,1.2840254166877414
6765,Boyz II Men,Usher,1.1331484530668263
6766,Boyz II Men,Next,1.1331484530668263
6767,Boyz II Men,Omarion,1.2840254166877414
6768,Boyz II Men,Monica,1.1331484530668263
6769,Boyz II Men,*NSYNC,2.2662969061336526
6770,Boyz II Men,J. Holiday,1.2840254166877414
6771,Boyz II Men,Taio Cruz,2.568050833375483
6772,Boyz II Men,Mya,1.1331484530668263
6773,Boyz II Men,Lloyd,1.2840254166877414
6774,Boyz II Men,Day26,1.2840254166877414
6775,Boyz II Men,Backstreet Boys,2.2662969061336526
6776,Boyz II Men,East 17,2.2662969061336526
6777,Boyz II Men,Tyrese,1.1331484530668263
6778,Boyz II Men,Uncle Sam,1.1331484530668263
6779,Boyz II Men,Ne-Yo,1.2840254166877414
6780,Boyz II Men,Marques Houston,1.1331484530668263
6781,Boyz II Men,dc Talk,2.0
6782,Boyz II Men,112,1.1331484530668263
6783,Interpol,Franz Ferdinand,1.1331484530668263
6784,Interpol,White Lies,1.1331484530668263
6785,Bonnie Raitt,Shawn Colvin,1.1331484530668263
6786,Bonnie Raitt,Tracy Chapman,1.2840254166877414
6787,Bonnie Raitt,Shelby Lynne,2.568050833375483
6788,Bonnie Raitt,Trick Pony,2.9099828292364025
6789,Bonnie Raitt,Patty Smyth,1.2840254166877414
6790,Bonnie Raitt,Susan Tedeschi,2.9099828292364025
6791,Bonnie Raitt,Beth Hart,1.4549914146182013
6792,Bonnie Raitt,Sheryl Crow,1.4549914146182013
6793,Bonnie Raitt,India.Arie,3.2974425414002564
6794,Bonnie Raitt,The Judds,2.568050833375483
6795,Bonnie Raitt,Jo Dee Messina,2.9099828292364025
6796,Bonnie Raitt,Dixie Chicks,2.568050833375483
6797,Bonnie Raitt,Julie Roberts,3.2974425414002564
6798,Bonnie Raitt,Melissa Etheridge,1.2840254166877414
6799,Bonnie Raitt,Kathy Mattea,2.2662969061336526
6800,Bonnie Raitt,Otis Taylor,2.2662969061336526
6801,Bonnie Raitt,Joan Osborne,1.4549914146182013
6802,Bonnie Raitt,Bruce Hornsby,1.2840254166877414
6803,Bonnie Raitt,Bon Iver,1.6487212707001282
6804,Bonnie Raitt,Wynonna,2.9099828292364025
6805,Bonnie Raitt,Sophie B. Hawkins,1.4549914146182013
6806,Bonnie Raitt,Jane Monheit,3.2974425414002564
6807,Bonnie Raitt,Vonda Shepard,1.2840254166877414
6808,Bonnie Raitt,Mary Chapin Carpenter,2.568050833375483
6809,Bonnie Raitt,KT Tunstall,1.6487212707001282
6810,Bonnie Raitt,Norah Jones,1.6487212707001282
6811,Bonnie Raitt,Tift Merritt,2.9099828292364025
6812,Bonnie Raitt,Alannah Myles,1.2840254166877414
6813,Bonnie Raitt,Tedeschi Trucks Band,1.8682459574322223
6814,Chris Rea,The Jeff Healey Band,1.1331484530668263
6815,Chris Rea,Chris Whitley,1.1331484530668263
6816,Chris Rea,Joe Bonamassa,2.2662969061336526
6817,Chris Rea,Eric Johnson,1.191246216612358
6818,Chris Rea,Jonny Lang,1.2840254166877414
6819,Chris Rea,Joe Satriani,1.0
6820,Chris Rea,Kenny Wayne Shepherd,1.2840254166877414
6821,Chris Hillman,Brad Paisley,1.4549914146182013
6822,Boz Scaggs,Toto,1.1331484530668263
6823,Boz Scaggs,Spin Doctors,1.2840254166877414
6824,Boz Scaggs,Paul Young,1.1331484530668263
6825,Boz Scaggs,Duncan Sheik,1.4549914146182013
6826,Boz Scaggs,Jamiroquai,2.9099828292364025
6827,Boz Scaggs,Fine Young Cannibals,1.2840254166877414
6828,Boz Scaggs,Dave Matthews,1.4549914146182013
6829,Boz Scaggs,The Style Council,1.2840254166877414
6830,In Flames,All That Remains,1.0
6831,In Flames,Soilwork,1.0
6832,In Flames,Shadows Fall,1.0
6833,In Flames,Unearth,1.0
6834,In Flames,Eluveitie,1.1331484530668263
6835,In Flames,As I Lay Dying,1.1331484530668263
6836,In Flames,Bring Me the Horizon,1.1331484530668263
6837,Bonnie Tyler,Concrete Blonde,1.1331484530668263
6838,Bonnie Tyler,Shania Twain,2.568050833375483
6839,Bonnie Tyler,CÃ©line Dion,1.1331484530668263
6840,Bonnie Tyler,Melissa Etheridge,1.1331484530668263
6841,Bonnie Tyler,Carrie Underwood,2.9099828292364025
6842,Christy Moore,Paul Brady,2.568050833375483
6843,Christy Moore,Billy Bragg,2.568050833375483
6844,Christy Moore,The Pogues,2.568050833375483
6845,Christy Moore,The Proclaimers,2.568050833375483
6846,Christy Moore,Sharon Shannon,1.2840254166877414
6847,Christy Moore,Andy Irvine,1.0
6848,Christy Moore,Clannad,1.1331484530668263
6849,Christy Moore,The Saw Doctors,2.9099828292364025
6850,Biohazard,All That Remains,1.1331484530668263
6851,Biohazard,Papa Roach,1.1331484530668263
6852,Biohazard,Korn,1.1331484530668263
6853,Biohazard,Downset,1.1331484530668263
6854,Biohazard,Disturbed,1.1331484530668263
6855,Biohazard,Vision of Disorder,1.1331484530668263
6856,Biohazard,Linkin Park,1.1331484530668263
6857,Biohazard,Limp Bizkit,1.1331484530668263
6858,Biohazard,Hatebreed,1.1331484530668263
6859,Biohazard,Slipknot,1.1331484530668263
6860,Biohazard,Killswitch Engage,1.1331484530668263
6861,Biohazard,Hoobastank,1.1331484530668263
6862,Biohazard,(hed) p.e.,1.1331484530668263
6863,Kings of Leon,Saving Abel,1.0
6864,Kings of Leon,Sheppard,1.0
6865,Kings of Leon,Young the Giant,1.0
6866,Kings of Leon,The Lumineers,1.0
6867,Kings of Leon,George Ezra,1.1331484530668263
6868,Kings of Leon,Rainbow Kitten Surprise,1.1331484530668263
6869,Kings of Leon,With Confidence,1.1331484530668263
6870,Colin Hay,Powderfinger,1.1331484530668263
6871,Kittie,Disturbed,1.0
6872,Booker Little,Terence Blanchard,1.4549914146182013
6873,Booker Little,Lee Morgan,1.1331484530668263
6874,Booker Little,Roy Hargrove,1.4549914146182013
6875,Booker Little,Woody Shaw,1.1331484530668263
6876,Booker Little,Freddie Hubbard,1.0
6877,BoySetsFire,Fall Out Boy,1.1331484530668263
6878,The International Submarine Band,Poco,1.0
6879,Engelbert Humperdinck,Barry Manilow,2.568050833375483
6880,Engelbert Humperdinck,Bette Midler,1.2840254166877414
6881,Engelbert Humperdinck,Cher,2.2662969061336526
6882,Engelbert Humperdinck,CÃ©line Dion,2.9099828292364025
6883,Engelbert Humperdinck,Josh Groban,1.8682459574322223
6884,Engelbert Humperdinck,Sarah Brightman,1.2840254166877414
6885,Engelbert Humperdinck,Linda Eder,1.4549914146182013
6886,Engelbert Humperdinck,Ricky Martin,2.9099828292364025
6887,Engelbert Humperdinck,Michael Bolton,2.568050833375483
6888,Engelbert Humperdinck,Melissa Manchester,2.568050833375483
6889,Engelbert Humperdinck,Michael Crawford,2.0
6890,Engelbert Humperdinck,Mandy Patinkin,1.2840254166877414
6891,Engelbert Humperdinck,Gino Vannelli,2.568050833375483
6892,Kitty Wells,Patsy Cline,1.1331484530668263
6893,Kitty Wells,Patty Loveless,1.4549914146182013
6894,Kitty Wells,Maria Muldaur,2.568050833375483
6895,Kitty Wells,Bobbie Gentry,1.2840254166877414
6896,Kitty Wells,Connie Smith,1.2840254166877414
6897,Kitty Wells,LeAnn Rimes,1.8682459574322223
6898,Kitty Wells,Jackie DeShannon,2.2662969061336526
6899,Kitty Wells,Crystal Gayle,1.4549914146182013
6900,Kitty Wells,Tammy Wynette,1.2840254166877414
6901,Kitty Wells,Emmylou Harris,1.2840254166877414
6902,Kitty Wells,Dixie Chicks,1.6487212707001282
6903,Kitty Wells,Dolly Parton,1.1331484530668263
6904,Kitty Wells,Don Gibson,1.0
6905,Kitty Wells,Dottie West,1.1331484530668263
6906,Kitty Wells,The Maddox Brothers & Rose,1.191246216612358
6907,Kitty Wells,Jeannie C. Riley,1.2840254166877414
6908,Kitty Wells,Loretta Lynn,1.2840254166877414
6909,Kitty Wells,Rosanne Cash,1.4549914146182013
6910,Kitty Wells,Jessi Colter,1.2840254166877414
6911,Kitty Wells,Porter Wagoner,1.1331484530668263
6912,Kitty Wells,Kathy Mattea,1.4549914146182013
6913,Kitty Wells,Reba McEntire,1.4549914146182013
6914,Kitty Wells,Gillian Welch,3.7364919148644447
6915,Kitty Wells,Hazel Dickens,2.2662969061336526
6916,Kitty Wells,Linda Ronstadt,2.568050833375483
6917,Kitty Wells,Alison Krauss,1.6487212707001282
6918,Kitty Wells,Skeeter Davis,1.1331484530668263
6919,Kitty Wells,Trisha Yearwood,1.8682459574322223
6920,Kitty Wells,Wanda Jackson,2.2662969061336526
6921,Kitty Wells,June Carter Cash,1.1331484530668263
6922,Kitty Wells,k.d. lang,3.2974425414002564
6923,Kitty Wells,Melba Montgomery,1.2840254166877414
6924,Kitty Wells,Brenda Lee,1.1331484530668263
6925,Keith Relf,John Kay,1.0
6926,Iron Maiden,Pantera,1.1331484530668263
6927,Iron Maiden,Spinal Tap,2.2662969061336526
6928,Iron Maiden,Tenacious D,1.2840254166877414
6929,Iron Maiden,Paradise Lost,1.2840254166877414
6930,Iron Maiden,Slayer,1.1331484530668263
6931,Iron Maiden,Sodom,1.1331484530668263
6932,Iron Maiden,The Black Dahlia Murder,1.4549914146182013
6933,Iron Maiden,Wolfmother,1.4549914146182013
6934,Iron Maiden,In Flames,1.2840254166877414
6935,Iron Maiden,Biohazard,1.1331484530668263
6936,Iron Maiden,Coheed and Cambria,1.4549914146182013
6937,Iron Maiden,Crowbar,1.1331484530668263
6938,Iron Maiden,Exodus,1.1331484530668263
6939,Iron Maiden,Dokken,1.0
6940,Iron Maiden,Fozzy,1.2840254166877414
